test_time_second,voltage_volt,current_ampere,cycle_count,step_count,step_index,charging_capacity_ah,discharging_capacity_ah,charging_energy_wh,discharging_energy_wh,unix_time_second
161016.95,3.6809378,-0.1649679412841797,6.283185307179586,5,5,0.0,3.2066208496093744,0.0,12.40334375,1766554082.255
161026.95,3.6809297,-0.1649678649902344,6.283185307179586,5,5,0.0,3.2070791015624995,0.0,12.4050302734375,1766554092.255
161036.95,3.6809034,-0.16496493530273437,6.283185307179586,5,5,0.0,3.2075371093749996,0.0,12.406716796875001,1766554102.255
161046.95,3.6808977,-0.164960693359375,6.283185307179586,5,5,0.0,3.2079956054687493,0.0,12.4084033203125,1766554112.255
161056.95,3.6808686,-0.16495954895019532,6.283185307179586,5,5,0.0,3.2084538574218744,0.0,12.41008984375,1766554122.255
161066.95,3.6808538,-0.16495379638671875,6.283185307179586,5,5,0.0,3.2089118652343744,0.0,12.4117763671875,1766554132.255
161076.95,3.680842,-0.16495130920410156,6.283185307179586,5,5,0.0,3.2093703613281246,0.0,12.413462890625,1766554142.255
161086.95,3.6808195,-0.16495335388183593,6.283185307179586,5,5,0.0,3.209828369140624,0.0,12.415150390625,1766554152.255
161096.95,3.6807992,-0.16495547485351564,6.283185307179586,5,5,0.0,3.2102866210937493,0.0,12.4168369140625,1766554162.255
161106.95,3.6807833,-0.16495680236816407,6.283185307179586,5,5,0.0,3.2107446289062493,0.0,12.418523437500001,1766554172.255
161116.95,3.6807594,-0.16496458435058595,6.283185307179586,5,5,0.0,3.2112031249999995,0.0,12.4202099609375,1766554182.255
161126.95,3.680745,-0.1649642333984375,6.283185307179586,5,5,0.0,3.2116613769531246,0.0,12.421896484375,1766554192.255
161136.95,3.6807294,-0.1649601593017578,6.283185307179586,5,5,0.0,3.212119384765624,0.0,12.4235830078125,1766554202.255
161146.95,3.6807067,-0.16496388244628907,6.283185307179586,5,5,0.0,3.2125778808593743,0.0,12.42526953125,1766554212.255
161156.95,3.680702,-0.16495971679687502,6.283185307179586,5,5,0.0,3.2130361328124994,0.0,12.42695703125,1766554222.255
161166.95,3.6806722,-0.16495600891113282,6.283185307179586,5,5,0.0,3.2134941406249995,0.0,12.4286435546875,1766554232.255
161176.95,3.6806571,-0.16495246887207032,6.283185307179586,5,5,0.0,3.213952392578124,0.0,12.430330078125,1766554242.255
161186.95,3.6806421,-0.16495361328125,6.283185307179586,5,5,0.0,3.2144106445312493,0.0,12.432015625,1766554252.255
161196.95,3.6806211,-0.1649537048339844,6.283185307179586,5,5,0.0,3.2148688964843743,0.0,12.4337021484375,1766554262.255
161206.95,3.6806083,-0.16496095275878905,6.283185307179586,5,5,0.0,3.2153269042968744,0.0,12.435388671875,1766554272.255
161216.95,3.6805885,-0.16496449279785155,6.283185307179586,5,5,0.0,3.2157851562499995,0.0,12.4370751953125,1766554282.255
161226.95,3.6805632,-0.16496388244628907,6.283185307179586,5,5,0.0,3.216243652343749,0.0,12.4387626953125,1766554292.255
161236.95,3.6805482,-0.1649646759033203,6.283185307179586,5,5,0.0,3.2167016601562493,0.0,12.44044921875,1766554302.255
161246.95,3.6805246,-0.16496546936035156,6.283185307179586,5,5,0.0,3.2171599121093744,0.0,12.4421357421875,1766554312.255
161256.95,3.6805112,-0.16496211242675782,6.283185307179586,5,5,0.0,3.2176184082031245,0.0,12.443822265625,1766554322.255
161266.95,3.6804957,-0.16495999145507814,6.283185307179586,5,5,0.0,3.2180764160156246,0.0,12.4455078125,1766554332.255
161276.95,3.6804736,-0.16495352172851563,6.283185307179586,5,5,0.0,3.218534667968749,0.0,12.4471943359375,1766554342.255
161286.95,3.6804597,-0.16495051574707031,6.283185307179586,5,5,0.0,3.2189926757812493,0.0,12.448880859375,1766554352.255
161296.95,3.6804466,-0.16495484924316406,6.283185307179586,5,5,0.0,3.2194511718749994,0.0,12.4505673828125,1766554362.255
161306.95,3.680427,-0.16495741271972655,6.283185307179586,5,5,0.0,3.2199091796874995,0.0,12.4522529296875,1766554372.255
161316.95,3.6804101,-0.16496316528320312,6.283185307179586,5,5,0.0,3.2203674316406246,0.0,12.453940429687501,1766554382.255
161326.95,3.6803894,-0.1649617614746094,6.283185307179586,5,5,0.0,3.2208259277343743,0.0,12.455626953125,1766554392.255
161336.95,3.6803718,-0.16496502685546877,6.283185307179586,5,5,0.0,3.2212839355468743,0.0,12.4573134765625,1766554402.255
161346.95,3.680354,-0.16496237182617188,6.283185307179586,5,5,0.0,3.2217421874999994,0.0,12.459,1766554412.255
161356.95,3.6803365,-0.1649618377685547,6.283185307179586,5,5,0.0,3.2222001953124995,0.0,12.460685546875,1766554422.255
161366.95,3.6803145,-0.1649618377685547,6.283185307179586,5,5,0.0,3.222658691406249,0.0,12.462372070312501,1766554432.255
161376.95,3.6802933,-0.16495617675781252,6.283185307179586,5,5,0.0,3.2231169433593743,0.0,12.46405859375,1766554442.255
161386.95,3.6802843,-0.16495291137695312,6.283185307179586,5,5,0.0,3.2235749511718743,0.0,12.4657451171875,1766554452.255
161396.95,3.680262,-0.16495521545410158,6.283185307179586,5,5,0.0,3.2240334472656245,0.0,12.4674306640625,1766554462.255
161406.95,3.6802464,-0.1649566192626953,6.283185307179586,5,5,0.0,3.2244914550781245,0.0,12.4691181640625,1766554472.255
161416.95,3.6802304,-0.16495999145507814,6.283185307179586,5,5,0.0,3.224949707031249,0.0,12.4708046875,1766554482.255
161426.95,3.6802106,-0.16496343994140625,6.283185307179586,5,5,0.0,3.225407714843749,0.0,12.472490234375,1766554492.255
161436.95,3.6801846,-0.16496006774902344,6.283185307179586,5,5,0.0,3.2258662109374994,0.0,12.4741767578125,1766554502.255
161446.95,3.6801698,-0.16496565246582032,6.283185307179586,5,5,0.0,3.2263244628906245,0.0,12.47586328125,1766554512.255
161456.95,3.680158,-0.16496263122558594,6.283185307179586,5,5,0.0,3.2267827148437496,0.0,12.4775498046875,1766554522.255
161466.95,3.6801407,-0.16496006774902344,6.283185307179586,5,5,0.0,3.227240722656249,0.0,12.479235351562501,1766554532.255
161476.95,3.680118,-0.16495538330078124,6.283185307179586,5,5,0.0,3.2276992187499993,0.0,12.480921875,1766554542.255
161486.95,3.6801002,-0.16495281982421875,6.283185307179586,5,5,0.0,3.2281572265624994,0.0,12.482609375000001,1766554552.255
161496.95,3.680083,-0.16495130920410156,6.283185307179586,5,5,0.0,3.2286154785156245,0.0,12.484294921875,1766554562.255
161506.95,3.6800635,-0.16495848083496095,6.283185307179586,5,5,0.0,3.2290737304687496,0.0,12.4859814453125,1766554572.255
