test_time_second,voltage_volt,current_ampere,ambient_temperature_celsius
1289347658.0232005,0.286050164791569,0.0001276870130972,25.77886
1289383657.8311996,0.286431565011291,0.000127647432498,25.7758
1289419657.2732005,0.286622265121152,0.000127647432498,25.77886
1289455658.3616,0.287003665340874,0.000127647432498,25.77886
1289491658.4636006,0.287194365450735,0.000127647432498,25.7819
1289527656.7068005,0.287575765670458,0.000127647432498,25.7819
1289563657.5492008,0.287766465780319,0.000127647432498,25.7819
1289599657.1459997,0.288147866000041,0.000127647432498,25.78496
1289635656.7068,0.288338566109902,0.0001276870130972,25.78496
1289671656.7248003,0.288719966329624,0.000127647432498,25.7819
1289707657.0199995,0.288910666439485,0.000127647432498,25.78496
1289743656.7056007,0.289292066659207,0.000127647432498,25.7819
1289779656.8424003,0.289482766769068,0.000127647432498,25.78496
1289815658.0604007,0.28986416698879,0.000127647432498,25.7819
1289851656.7068002,0.290054867098651,0.000127647432498,25.78496
1289887658.2811995,0.290436267318373,0.000127647432498,25.7819
1289923656.7067995,0.290626967428234,0.000127647432498,25.7819
1289959658.4239998,0.291008367647956,0.0001276870130972,25.7819
1289995658.4792008,0.291199067757817,0.000127647432498,25.7819
1290031656.7056003,0.29158046797754,0.0001276870130972,25.7819
1290067657.4268,0.291961868197262,0.000127647432498,25.77886
1290103656.7067997,0.292152568307123,0.000127647432498,25.77886
1290139656.7056,0.292343268416984,0.0001276870130972,25.7819
1290175656.8016002,0.292724668636706,0.000127647432498,25.77886
1290211658.295601,0.293106068856428,0.0001276870130972,25.77886
1290247657.3859997,0.293296768966289,0.0001276870130972,25.77886
1290283656.7067997,0.29348746907615,0.0001276870130972,25.77886
1290319657.7843995,0.293868869295872,0.000127647432498,25.7758
1290355657.0211997,0.294250269515594,0.000127647432498,25.77886
1290391657.1364002,0.294440969625455,0.0001276870130972,25.7758
1290427656.7067997,0.294822369845177,0.000127647432498,25.7758
1290463657.0848002,0.295013069955038,0.0001276870130972,25.7758
1290499657.5239997,0.29539447017476,0.0001276870130972,25.7758
1290535656.7056005,0.295585170284622,0.000127647432498,25.7758
1290571656.7092,0.295966570504344,0.000127647432498,25.77886
1290607657.1148,0.296157270614205,0.000127647432498,25.77886
1290643656.7056,0.296538670833927,0.000127647432498,25.7758
1290679657.9451997,0.296729370943788,0.000127647432498,25.7758
1290715657.1376002,0.29711077116351,0.000127647432498,25.7758
1290751657.6775994,0.297492171383232,0.000127647432498,25.7758
1290787656.7068,0.297682871493093,0.0001276870130972,25.7758
1290823658.1539993,0.298064271712815,0.000127647432498,25.7758
1290859656.7068005,0.298445671932537,0.000127647432498,25.7758
1290895657.9152002,0.298636372042398,0.000127647432498,25.7758
1290931656.7320006,0.298827072152259,0.000127647432498,25.77886
1290967656.7056,0.299208472371981,0.0001276870130972,25.77886
1291003656.7068005,0.299589872591703,0.000127647432498,25.77886
1291039658.1864,0.299780572701564,0.0001276870130972,25.77886
1291075656.7259998,0.300161972921287,0.000127647432498,25.7758
1291111656.9060004,0.300352673031148,0.000127647432498,25.7758
1291147657.7544,0.30073407325087,0.000127647432498,25.77275
1291183657.3644001,0.301115473470592,0.000127647432498,25.7758
1291219656.7152002,0.301496873690314,0.000127647432498,25.77275
1291255657.4472008,0.301687573800175,0.000127647432498,25.77275
1291291656.7056,0.301878273910036,0.000127647432498,25.7758
1291327656.8484,0.302259674129758,0.000127647432498,25.77275
1291363656.8087997,0.30264107434948,0.000127647432498,25.7758
1291399658.0712,0.302831774459341,0.0001276870130972,25.7758
1291435656.7068,0.303213174679063,0.0001276870130972,25.77275
1291471657.1160007,0.303403874788924,0.000127647432498,25.7758
1291507657.4436,0.303785275008646,0.0001276870130972,25.7758
1291543656.7067995,0.304166675228369,0.000127647432498,25.77886
1291579656.7055998,0.304548075448091,0.000127647432498,25.77886
1291615657.9187999,0.304738775557952,0.000127647432498,25.7758
1291651657.3560007,0.304929475667813,0.000127647432498,25.7758
1291687657.4039996,0.305310875887535,0.000127647432498,25.7758
1291723656.7116,0.305692276107257,0.0001276870130972,25.7758
1291759658.4648006,0.306073676326979,0.000127647432498,25.77886
1291795656.7068005,0.306455076546701,0.000127647432498,25.7758
1291831656.7200005,0.306645776656562,0.000127647432498,25.7758
1291867657.1712003,0.307027176876284,0.000127647432498,25.7758
1291903656.9131994,0.307217876986145,0.000127647432498,25.77886
1291939656.7116005,0.307599277205867,0.000127647432498,25.7758
1291975656.7056003,0.307980677425589,0.0001276870130972,25.7758
1292011657.2587993,0.308171377535451,0.0001276870130972,25.7758
1292047656.7092,0.308552777755173,0.0001276870130972,25.77886
1292083656.7068,0.308934177974895,0.000127647432498,25.7758
1292119657.9392004,0.309124878084756,0.0001276870130972,25.77886
1292155656.7560008,0.309506278304478,0.000127647432498,25.7819
1292191657.3356004,0.3098876785242,0.0001276870130972,25.77886
1292227656.7164006,0.310269078743922,0.000127647432498,25.77886
1292263656.7056,0.310459778853783,0.000127647432498,25.77886
1292299657.6296005,0.310650478963644,0.0001276870130972,25.77886
1292335657.9919999,0.311031879183366,0.0001276870130972,25.7819
1292371658.3376007,0.311413279403088,0.0001276870130972,25.77886
1292407657.1748,0.31179467962281,0.0001276870130972,25.7758
1292443658.0603998,0.311985379732671,0.0001276870130972,25.77886
1292479656.7080007,0.312366779952394,0.000127647432498,25.7819
1292515656.7067995,0.312748180172116,0.0001276870130972,25.77886
1292551657.7184005,0.312938880281977,0.0001276870130972,25.7758
1292587657.0344005,0.313320280501699,0.000127647432498,25.77886
1292623656.7056003,0.313701680721421,0.000127647432498,25.7758
1292659656.7067995,0.314083080941143,0.000127647432498,25.77886
1292695656.7055995,0.314273781051004,0.000127647432498,25.77886
1292731658.3231997,0.314655181270726,0.000127647432498,25.7819
1292767656.7056003,0.314845881380587,0.000127647432498,25.7819
1292803657.3091996,0.315227281600309,0.000127647432498,25.7819
1292839656.7055995,0.315608681820031,0.000127647432498,25.77886
1292875657.1292,0.315990082039753,0.000127647432498,25.77886
1292911657.7711997,0.316371482259476,0.0001276870130972,25.77886
1292947657.4304,0.316562182369337,0.0001276870130972,25.77886
1292983658.0903997,0.316943582589059,0.000127647432498,25.77886
1293019657.7172003,0.31713428269892,0.000127647432498,25.7758
1293055656.7068,0.317515682918642,0.0001276870130972,25.77886
1293091656.7139995,0.317897083138364,0.000127647432498,25.77886
1293127657.4099998,0.318087783248225,0.000127647432498,25.7819
1293163658.3927996,0.318659883577808,0.000127647432498,25.77886
1293199656.9504,0.318850583687669,0.000127647432498,25.7758
1293235658.1228008,0.319231983907391,0.000127647432498,25.7758
1293271656.7056003,0.319613384127113,0.000127647432498,25.7758
1293307656.9936004,0.319804084236974,0.000127647432498,25.7758
1293343658.2512002,0.320185484456696,0.000127647432498,25.7758
1293379656.7068002,0.320566884676419,0.000127647432498,25.7758
1293415656.7068005,0.320948284896141,0.000127647432498,25.77275
1293451656.7068005,0.321138985006002,0.0001276870130972,25.77275
1293487658.1179998,0.321520385225724,0.0001276870130972,25.77275
1293523658.3160002,0.321901785445446,0.000127647432498,25.77275
1293559658.1804001,0.322283185665168,0.0001276870130972,25.7758
1293595656.7068005,0.322473885775029,0.0001276870130972,25.7758
1293631656.7056005,0.322855285994751,0.0001276870130972,25.7758
1293667656.7055995,0.323236686214473,0.000127647432498,25.77275
1293703656.7152007,0.323618086434195,0.000127647432498,25.7758
